Number;Date-Time;Temp(°C);Salinity(psu);Conduct(mS/cm);Velocity(m/sec)
1013;19.05.2025 02:00:00;10,29;27,10;30,46;1481,10
1014;19.05.2025 02:30:00;10,58;26,73;30,31;1481,71
1015;19.05.2025 03:00:00;10,52;26,72;30,25;1481,46
1016;19.05.2025 03:30:00;10,39;26,92;30,36;1481,24
1017;19.05.2025 04:00:00;10,26;27,10;30,44;1480,97
1018;19.05.2025 04:30:00;10,10;27,48;30,70;1480,85
1019;19.05.2025 05:00:00;10,10;27,56;30,78;1480,95
1020;19.05.2025 05:30:00;10,29;27,15;30,52;1481,16
1021;19.05.2025 06:00:00;9,93;27,58;30,67;1480,37
1022;19.05.2025 06:30:00;9,73;27,64;30,59;1479,72
1023;19.05.2025 07:00:00;10,19;27,31;30,60;1480,99
1024;19.05.2025 07:30:00;10,19;27,17;30,46;1480,83
1025;19.05.2025 08:00:00;10,16;27,28;30,54;1480,84
1026;19.05.2025 08:30:00;10,39;25,89;29,30;1479,96
1027;19.05.2025 09:00:00;10,32;26,47;29,84;1480,43
1028;19.05.2025 09:30:00;10,16;27,06;30,32;1480,57
1029;19.05.2025 10:00:00;10,68;25,98;29,60;1481,14
1030;19.05.2025 10:30:00;10,10;27,27;30,49;1480,59
1031;19.05.2025 11:00:00;10,52;27,33;30,87;1482,21
1032;19.05.2025 11:30:00;11,36;25,75;29,86;1483,29
1033;19.05.2025 12:00:00;11,07;26,29;30,21;1482,91
1034;19.05.2025 12:30:00;11,10;26,16;30,10;1482,87
1035;19.05.2025 13:00:00;10,65;26,71;30,34;1481,92
1036;19.05.2025 13:30:00;11,13;26,47;30,45;1483,38
1037;19.05.2025 14:00:00;11,10;26,71;30,67;1483,55
1038;19.05.2025 14:30:00;11,39;26,53;30,70;1484,36
1039;19.05.2025 15:00:00;10,84;26,92;30,69;1482,87
1040;19.05.2025 15:30:00;10,78;27,04;30,77;1482,79
1041;19.05.2025 16:00:00;10,97;26,72;30,59;1483,10
1042;19.05.2025 16:30:00;10,84;26,92;30,69;1482,87
1043;19.05.2025 17:00:00;10,97;26,85;30,72;1483,26
1044;19.05.2025 17:30:00;10,29;27,23;30,60;1481,26
1045;19.05.2025 18:00:00;10,16;27,36;30,62;1480,93
1046;19.05.2025 18:30:00;10,19;27,44;30,73;1481,16
1047;19.05.2025 19:00:00;10,06;27,43;30,62;1480,66
1048;19.05.2025 19:30:00;10,10;27,54;30,76;1480,92
1049;19.05.2025 20:00:00;10,13;27,49;30,73;1480,98
1050;19.05.2025 20:30:00;10,78;26,94;30,66;1482,66
1051;19.05.2025 21:00:00;11,13;25,95;29,91;1482,74
1052;19.05.2025 21:30:00;10,75;26,48;30,17;1481,99
1053;19.05.2025 22:00:00;10,55;26,75;30,31;1481,62
1054;19.05.2025 22:30:00;10,39;26,92;30,36;1481,24
1055;19.05.2025 23:00:00;10,52;26,91;30,44;1481,69
1056;19.05.2025 23:30:00;10,65;26,76;30,39;1481,99
1057;20.05.2025 00:00:00;10,55;26,75;30,31;1481,62
1058;20.05.2025 00:30:00;10,49;26,75;30,25;1481,37
1059;20.05.2025 01:00:00;10,42;26,79;30,25;1481,20
1060;20.05.2025 01:30:00;10,32;26,92;30,30;1480,99
1061;20.05.2025 02:00:00;10,75;26,46;30,15;1481,96
1062;20.05.2025 02:30:00;10,58;26,47;30,04;1481,38
1063;20.05.2025 03:00:00;10,65;26,26;29,87;1481,37
1064;20.05.2025 03:30:00;10,78;26,20;29,90;1481,76
1065;20.05.2025 04:00:00;10,52;26,46;29,98;1481,14
1066;20.05.2025 04:30:00;10,52;26,46;29,98;1481,14
1067;20.05.2025 05:00:00;10,55;26,52;30,06;1481,33
1068;20.05.2025 05:30:00;10,39;26,68;30,11;1480,94
1069;20.05.2025 06:00:00;10,42;26,56;30,00;1480,90
1070;20.05.2025 06:30:00;10,45;26,59;30,06;1481,06
1071;20.05.2025 07:00:00;10,55;26,52;30,06;1481,33
1072;20.05.2025 07:30:00;10,39;26,61;30,03;1480,84
1073;20.05.2025 08:00:00;10,23;26,64;29,95;1480,29
1074;20.05.2025 08:30:00;10,32;26,63;30,00;1480,63
1075;20.05.2025 09:00:00;10,36;26,63;30,03;1480,75
1076;20.05.2025 09:30:00;10,36;26,58;29,98;1480,69
1077;20.05.2025 10:00:00;10,42;26,48;29,92;1480,80
1078;20.05.2025 10:30:00;10,42;26,56;30,00;1480,90
1079;20.05.2025 11:00:00;10,52;26,06;29,57;1480,65
1080;20.05.2025 11:30:00;10,49;26,51;30,01;1481,08
1081;20.05.2025 12:00:00;11,17;25,57;29,53;1482,38
1082;20.05.2025 12:30:00;11,20;24,69;28,63;1481,43
1083;20.05.2025 13:00:00;11,07;24,29;28,12;1480,46
1084;20.05.2025 13:30:00;11,29;23,99;27,96;1480,91
1085;20.05.2025 14:00:00;11,39;23,98;28,01;1481,24
1086;20.05.2025 14:30:00;11,49;23,94;28,04;1481,54
1087;20.05.2025 15:00:00;11,42;23,88;27,93;1481,24
1088;20.05.2025 15:30:00;11,55;23,67;27,80;1481,44
1089;20.05.2025 16:00:00;11,42;23,55;27,58;1480,83
1090;20.05.2025 16:30:00;11,46;23,61;27,66;1481,02
1091;20.05.2025 17:00:00;11,46;23,68;27,74;1481,11
1092;20.05.2025 17:30:00;11,01;24,59;28,39;1480,60
1093;20.05.2025 18:00:00;10,91;25,14;28,90;1480,93
1094;20.05.2025 18:30:00;11,49;24,43;28,56;1482,14
1095;20.05.2025 19:00:00;11,13;25,49;29,42;1482,17
1096;20.05.2025 19:30:00;11,36;25,23;29,32;1482,66
1097;20.05.2025 20:00:00;11,10;25,09;28,99;1481,57
1098;20.05.2025 20:30:00;10,97;25,18;28,98;1481,21
1099;20.05.2025 21:00:00;11,33;24,48;28,50;1481,63
1100;20.05.2025 21:30:00;11,36;24,02;28,04;1481,18
1101;20.05.2025 22:00:00;11,33;23,89;27,88;1480,90
1102;20.05.2025 22:30:00;11,20;23,84;27,74;1480,38
1103;20.05.2025 23:00:00;11,13;24,19;28,06;1480,58
1104;20.05.2025 23:30:00;11,04;23,69;27,46;1479,61
1105;21.05.2025 00:00:00;11,01;23,68;27,43;1479,48
1106;21.05.2025 00:30:00;11,04;23,43;27,19;1479,29
1107;21.05.2025 01:00:00;11,01;23,29;27,02;1479,01
1108;21.05.2025 01:30:00;11,04;23,27;27,02;1479,10
1109;21.05.2025 02:00:00;11,07;23,48;27,27;1479,48
1110;21.05.2025 02:30:00;11,13;23,75;27,60;1480,04
1111;21.05.2025 03:00:00;10,97;24,19;27,95;1480,00
1112;21.05.2025 03:30:00;11,10;24,34;28,20;1480,65
1113;21.05.2025 04:00:00;11,13;24,04;27,90;1480,39
1114;21.05.2025 04:30:00;10,88;24,51;28,22;1480,04
1115;21.05.2025 05:00:00;10,97;24,48;28,25;1480,35
1116;21.05.2025 05:30:00;11,07;24,39;28,22;1480,59
1117;21.05.2025 06:00:00;11,04;24,20;28,01;1480,24
1118;21.05.2025 06:30:00;11,07;24,08;27,90;1480,21
1119;21.05.2025 07:00:00;10,91;23,30;26,97;1478,67
1120;21.05.2025 07:30:00;11,01;23,45;27,19;1479,20
1121;21.05.2025 08:00:00;11,07;23,38;27,16;1479,35
1122;21.05.2025 08:30:00;11,07;23,92;27,73;1480,02
1123;21.05.2025 09:00:00;11,07;24,16;27,98;1480,30
1124;21.05.2025 09:30:00;11,13;24,17;28,03;1480,55
1125;21.05.2025 10:00:00;11,23;23,49;27,38;1480,06
1126;21.05.2025 10:30:00;11,20;22,94;26,78;1479,28
1127;21.05.2025 11:00:00;11,52;22,44;26,46;1479,83
1128;21.05.2025 11:30:00;12,76;21,14;25,83;1482,63
1129;21.05.2025 12:00:00;12,00;21,39;25,62;1480,25
1130;21.05.2025 12:30:00;12,63;21,19;25,80;1482,24
1131;21.05.2025 13:00:00;13,07;20,95;25,80;1483,49
1132;21.05.2025 13:30:00;13,16;20,88;25,78;1483,72
1133;21.05.2025 14:00:00;12,82;20,99;25,69;1482,66
1134;21.05.2025 14:30:00;13,01;21,11;25,94;1483,46
1135;21.05.2025 15:00:00;13,26;21,12;26,11;1484,34
1136;21.05.2025 15:30:00;13,51;21,01;26,14;1485,07
1137;21.05.2025 16:00:00;13,69;20,98;26,22;1485,67
1138;21.05.2025 16:30:00;13,51;20,89;26,00;1484,92
1139;21.05.2025 17:00:00;13,57;20,95;26,11;1485,21
1140;21.05.2025 17:30:00;13,66;20,90;26,11;1485,47
1141;21.05.2025 18:00:00;13,63;20,87;26,06;1485,33
1142;21.05.2025 18:30:00;13,66;20,85;26,06;1485,41
1143;21.05.2025 19:00:00;14,25;20,55;26,07;1487,05
1144;21.05.2025 19:30:00;13,01;21,40;26,27;1483,81
1145;21.05.2025 20:00:00;12,47;21,84;26,42;1482,48
1146;21.05.2025 20:30:00;12,31;22,23;26,75;1482,40
1147;21.05.2025 21:00:00;12,31;22,48;27,02;1482,70
1148;21.05.2025 21:30:00;12,12;22,59;27,02;1482,17
1149;21.05.2025 22:00:00;12,16;22,98;27,45;1482,74
1150;21.05.2025 22:30:00;12,03;23,30;27,72;1482,69
1151;21.05.2025 23:00:00;12,09;23,27;27,73;1482,87
1152;21.05.2025 23:30:00;12,22;23,01;27,54;1483,01
1153;22.05.2025 00:00:00;12,19;22,88;27,37;1482,74
1154;22.05.2025 00:30:00;12,12;22,87;27,32;1482,50
1155;22.05.2025 01:00:00;12,09;22,96;27,40;1482,51
1156;22.05.2025 01:30:00;12,12;22,77;27,21;1482,38
1157;22.05.2025 02:00:00;12,25;22,44;26,94;1482,43
1158;22.05.2025 02:30:00;11,84;23,19;27,48;1481,88
1159;22.05.2025 03:00:00;12,06;22,51;26,88;1481,83
1160;22.05.2025 03:30:00;12,16;22,30;26,72;1481,92
1161;22.05.2025 04:00:00;12,12;22,57;26,99;1482,14
1162;22.05.2025 04:30:00;11,62;23,84;28,02;1481,87
1163;22.05.2025 05:00:00;11,81;24,00;28,32;1482,75
1164;22.05.2025 05:30:00;11,71;24,01;28,26;1482,42
1165;22.05.2025 06:00:00;11,93;23,82;28,21;1482,98
1166;22.05.2025 06:30:00;11,93;23,46;27,83;1482,55
1167;22.05.2025 07:00:00;11,87;23,50;27,83;1482,37
1168;22.05.2025 07:30:00;11,87;23,48;27,80;1482,34
1169;22.05.2025 08:00:00;11,81;23,49;27,78;1482,13
1170;22.05.2025 08:30:00;11,68;23,82;28,05;1482,08
1171;22.05.2025 09:00:00;11,71;23,98;28,24;1482,39
1172;22.05.2025 09:30:00;11,81;23,92;28,24;1482,66
1173;22.05.2025 10:00:00;11,84;23,83;28,16;1482,65
1174;22.05.2025 10:30:00;11,87;23,68;28,02;1482,59
1175;22.05.2025 11:00:00;11,93;23,54;27,91;1482,64
1176;22.05.2025 11:30:00;11,93;23,72;28,10;1482,86
1177;22.05.2025 12:00:00;12,03;23,46;27,89;1482,88
1178;22.05.2025 12:30:00;11,97;23,62;28,02;1482,85
1179;22.05.2025 13:00:00;11,74;23,99;28,26;1482,51
1180;22.05.2025 13:30:00;12,09;23,77;28,27;1483,49
1181;22.05.2025 14:00:00;12,31;23,53;28,17;1483,98
1182;22.05.2025 14:30:00;13,04;23,05;28,13;1485,91
1183;22.05.2025 15:00:00;13,44;22,67;27,97;1486,85
1184;22.05.2025 15:30:00;12,35;23,49;28,14;1484,04
1185;22.05.2025 16:00:00;12,63;23,67;28,53;1485,24
1186;22.05.2025 16:30:00;13,20;23,79;29,05;1487,35
1187;22.05.2025 17:00:00;13,48;23,50;28,92;1487,96
1188;22.05.2025 17:30:00;13,94;23,08;28,77;1489,03
1189;22.05.2025 18:00:00;13,88;23,09;28,74;1488,84
1190;22.05.2025 18:30:00;14,00;22,97;28,69;1489,11
1191;22.05.2025 19:00:00;13,10;23,36;28,51;1486,50
1192;22.05.2025 19:30:00;13,13;23,44;28,62;1486,70
1193;22.05.2025 20:00:00;12,63;23,79;28,66;1485,39
1194;22.05.2025 20:30:00;12,66;23,90;28,80;1485,63
1195;22.05.2025 21:00:00;12,31;24,09;28,77;1484,65
1196;22.05.2025 21:30:00;12,09;24,20;28,73;1484,01
1197;22.05.2025 22:00:00;11,68;24,61;28,89;1483,05
1198;22.05.2025 22:30:00;11,74;24,73;29,05;1483,41
1199;22.05.2025 23:00:00;11,65;24,86;29,13;1483,24
1200;22.05.2025 23:30:00;11,58;24,96;29,19;1483,13
1201;23.05.2025 00:00:00;11,49;25,05;29,21;1482,89
1202;23.05.2025 00:30:00;12,12;24,53;29,12;1484,52
1203;23.05.2025 01:00:00;11,62;24,86;29,11;1483,12
1204;23.05.2025 01:30:00;11,58;24,93;29,16;1483,09
1205;23.05.2025 02:00:00;11,62;24,76;29,00;1483,00
1206;23.05.2025 02:30:00;11,81;24,58;28,95;1483,46
1207;23.05.2025 03:00:00;11,90;24,57;29,00;1483,79
1208;23.05.2025 03:30:00;11,90;24,57;29,00;1483,79
1209;23.05.2025 04:00:00;11,97;24,51;28,98;1483,93
1210;23.05.2025 04:30:00;11,97;24,41;28,87;1483,81
1211;23.05.2025 05:00:00;11,87;24,59;29,00;1483,70
1212;23.05.2025 05:30:00;11,93;24,27;28,70;1483,54
1213;23.05.2025 06:00:00;11,65;24,92;29,19;1483,30
1214;23.05.2025 06:30:00;11,68;25,05;29,35;1483,58
1215;23.05.2025 07:00:00;11,93;24,78;29,25;1484,15
1216;23.05.2025 07:30:00;12,00;24,66;29,17;1484,24
1217;23.05.2025 08:00:00;11,84;24,54;28,92;1483,52
1218;23.05.2025 08:30:00;11,42;25,09;29,21;1482,71
1219;23.05.2025 09:00:00;11,29;25,46;29,51;1482,71
1220;23.05.2025 09:30:00;11,07;25,61;29,50;1482,08
1221;23.05.2025 10:00:00;10,81;25,97;29,69;1481,59
1222;23.05.2025 10:30:00;10,78;26,25;29,96;1481,83
1223;23.05.2025 11:00:00;11,07;26,39;30,32;1483,04
1224;23.05.2025 11:30:00;11,55;25,90;30,16;1484,17
1225;23.05.2025 12:00:00;12,31;25,39;30,18;1486,24
1226;23.05.2025 12:30:00;11,84;25,38;29,82;1484,54
1227;23.05.2025 13:00:00;12,22;24,80;29,47;1485,18
1228;23.05.2025 13:30:00;12,16;24,69;29,31;1484,83
1229;23.05.2025 14:00:00;11,97;24,58;29,06;1484,03
1230;23.05.2025 14:30:00;11,97;24,79;29,28;1484,27
1231;23.05.2025 15:00:00;12,09;24,78;29,36;1484,71
1232;23.05.2025 15:30:00;11,46;25,35;29,51;1483,15
1233;23.05.2025 16:00:00;12,09;25,08;29,69;1485,08
1234;23.05.2025 16:30:00;12,44;24,38;29,18;1485,45
1235;23.05.2025 17:00:00;12,31;24,34;29,04;1484,95
1236;23.05.2025 17:30:00;12,09;24,45;29,01;1484,31
1237;23.05.2025 18:00:00;12,38;24,50;29,26;1485,37
1238;23.05.2025 18:30:00;12,44;24,38;29,18;1485,45
1239;23.05.2025 19:00:00;12,19;24,47;29,09;1484,67
1240;23.05.2025 19:30:00;11,81;24,89;29,27;1483,84
1241;23.05.2025 20:00:00;11,10;25,38;29,29;1481,92
1242;23.05.2025 20:30:00;10,84;25,63;29,36;1481,30
1243;23.05.2025 21:00:00;10,78;25,68;29,36;1481,12
1244;23.05.2025 21:30:00;10,71;25,82;29,47;1481,06
1245;23.05.2025 22:00:00;10,84;25,92;29,66;1481,65
1246;23.05.2025 22:30:00;10,75;26,06;29,74;1481,48
1247;23.05.2025 23:00:00;10,91;25,93;29,72;1481,89
1248;23.05.2025 23:30:00;11,01;25,73;29,58;1482,00
1249;24.05.2025 00:00:00;11,42;25,29;29,43;1482,97
1250;24.05.2025 00:30:00;11,39;25,24;29,35;1482,78
1251;24.05.2025 01:00:00;11,26;25,43;29,45;1482,56
1252;24.05.2025 01:30:00;11,20;25,47;29,45;1482,38
1253;24.05.2025 02:00:00;11,58;24,55;28,75;1482,63
1254;24.05.2025 02:30:00;11,55;24,67;28,86;1482,66
1255;24.05.2025 03:00:00;11,42;24,75;28,86;1482,31
1256;24.05.2025 03:30:00;11,36;24,72;28,77;1482,03
1257;24.05.2025 04:00:00;11,04;25,08;28,93;1481,33
1258;24.05.2025 04:30:00;10,91;25,33;29,09;1481,16
1259;24.05.2025 05:00:00;11,01;25,24;29,07;1481,39
1260;24.05.2025 05:30:00;10,97;25,28;29,09;1481,34
1261;24.05.2025 06:00:00;10,91;25,25;29,01;1481,06
1262;24.05.2025 06:30:00;10,97;25,21;29,01;1481,24
1263;24.05.2025 07:00:00;10,91;25,33;29,09;1481,16
1264;24.05.2025 07:30:00;10,94;25,33;29,12;1481,28
1265;24.05.2025 08:00:00;11,01;25,42;29,26;1481,62
1266;24.05.2025 08:30:00;10,84;25,53;29,25;1481,17
1267;24.05.2025 09:00:00;10,84;25,55;29,28;1481,20
1268;24.05.2025 09:30:00;10,91;25,51;29,28;1481,38
1269;24.05.2025 10:00:00;10,65;25,55;29,14;1480,50
1270;24.05.2025 10:30:00;10,65;25,71;29,30;1480,69
1271;24.05.2025 11:00:00;10,16;26,00;29,24;1479,25
1272;24.05.2025 11:30:00;10,10;26,17;29,37;1479,23
1273;24.05.2025 12:00:00;10,23;26,16;29,46;1479,70
1274;24.05.2025 12:30:00;9,96;26,40;29,51;1479,03
1275;24.05.2025 13:00:00;10,26;26,54;29,87;1480,28
1276;24.05.2025 13:30:00;10,75;26,22;29,90;1481,67
1277;24.05.2025 14:00:00;10,62;26,26;29,85;1481,25
1278;24.05.2025 14:30:00;10,36;26,39;29,79;1480,46
1279;24.05.2025 15:00:00;10,75;26,14;29,82;1481,57
1280;24.05.2025 15:30:00;10,58;26,12;29,68;1480,96
1281;24.05.2025 16:00:00;10,62;26,15;29,74;1481,12
1282;24.05.2025 16:30:00;10,68;26,21;29,85;1481,43
1283;24.05.2025 17:00:00;9,96;26,75;29,86;1479,46
1284;24.05.2025 17:30:00;9,93;26,96;30,05;1479,60
1285;24.05.2025 18:00:00;10,06;27,11;30,30;1480,27
1286;24.05.2025 18:30:00;10,00;27,10;30,24;1480,02
1287;24.05.2025 19:00:00;10,03;27,02;30,19;1480,04
1288;24.05.2025 19:30:00;10,06;27,08;30,27;1480,23
1289;24.05.2025 20:00:00;10,19;27,06;30,35;1480,69
1290;24.05.2025 20:30:00;10,26;26,96;30,30;1480,81
1291;24.05.2025 21:00:00;10,13;26,90;30,13;1480,25
1292;24.05.2025 21:30:00;10,13;26,95;30,19;1480,32
1293;24.05.2025 22:00:00;10,03;27,00;30,16;1480,01
1294;24.05.2025 22:30:00;9,80;27,16;30,15;1479,37
1295;24.05.2025 23:00:00;10,00;26,81;29,94;1479,65
1296;24.05.2025 23:30:00;10,06;27,03;30,21;1480,17
1297;25.05.2025 00:00:00;10,06;26,95;30,13;1480,07
1298;25.05.2025 00:30:00;10,03;26,86;30,02;1479,84
1299;25.05.2025 01:00:00;10,10;26,74;29,94;1479,93
1300;25.05.2025 01:30:00;10,26;26,62;29,95;1480,38
1301;25.05.2025 02:00:00;11,04;25,63;29,50;1481,99
1302;25.05.2025 02:30:00;10,71;25,69;29,33;1480,90
1303;25.05.2025 03:00:00;10,52;25,85;29,36;1480,39
1304;25.05.2025 03:30:00;10,49;25,93;29,41;1480,37
1305;25.05.2025 04:00:00;10,91;24,83;28,57;1480,55
1306;25.05.2025 04:30:00;10,94;24,37;28,11;1480,10
1307;25.05.2025 05:00:00;10,91;24,26;27,98;1479,85
1308;25.05.2025 05:30:00;11,13;23,70;27,54;1479,98
1309;25.05.2025 06:00:00;11,26;23,42;27,33;1480,09
1310;25.05.2025 06:30:00;11,39;23,08;27,06;1480,15
1311;25.05.2025 07:00:00;11,36;22,84;26,78;1479,74
1312;25.05.2025 07:30:00;11,36;22,74;26,68;1479,62
1313;25.05.2025 08:00:00;11,29;22,91;26,81;1479,59
1314;25.05.2025 08:30:00;11,23;22,38;26,21;1478,71
1315;25.05.2025 09:00:00;11,33;22,53;26,43;1479,24
1316;25.05.2025 09:30:00;11,29;22,63;26,51;1479,24
1317;25.05.2025 10:00:00;11,13;23,01;26,81;1479,13
1318;25.05.2025 10:30:00;11,01;24,02;27,79;1479,90
1319;25.05.2025 11:00:00;10,55;24,83;28,32;1479,25
1320;25.05.2025 11:30:00;10,45;25,29;28,73;1479,46
1321;25.05.2025 12:00:00;10,10;25,96;29,16;1478,97
1322;25.05.2025 12:30:00;10,06;26,36;29,54;1479,34
1323;25.05.2025 13:00:00;11,13;24,76;28,66;1481,28
1324;25.05.2025 13:30:00;11,13;25,18;29,10;1481,79
1325;25.05.2025 14:00:00;11,20;25,34;29,31;1482,22
1326;25.05.2025 14:30:00;11,26;24,70;28,69;1481,67
1327;25.05.2025 15:00:00;11,39;24,85;28,94;1482,31
1328;25.05.2025 15:30:00;10,58;27,44;31,04;1482,59
1329;25.05.2025 16:00:00;10,75;26,62;30,31;1482,16
1330;25.05.2025 16:30:00;10,42;28,15;31,63;1482,87
1331;25.05.2025 17:00:00;10,39;27,99;31,44;1482,55
1332;25.05.2025 17:30:00;10,58;27,15;30,74;1482,23
1333;25.05.2025 18:00:00;10,58;27,37;30,96;1482,49
1334;25.05.2025 18:30:00;10,36;27,72;31,14;1482,10
1335;25.05.2025 19:00:00;10,42;27,59;31,06;1482,18
1336;25.05.2025 19:30:00;10,23;28,03;31,36;1482,01
1337;25.05.2025 20:00:00;10,26;27,90;31,25;1481,96
1338;25.05.2025 20:30:00;10,32;27,77;31,17;1482,04
1339;25.05.2025 21:00:00;10,29;27,87;31,25;1482,05
1340;25.05.2025 21:30:00;10,39;27,64;31,09;1482,12
1341;25.05.2025 22:00:00;10,29;27,85;31,22;1482,02
1342;25.05.2025 22:30:00;10,16;28,21;31,49;1481,99
1343;25.05.2025 23:00:00;10,29;27,87;31,25;1482,05
1344;25.05.2025 23:30:00;10,10;28,15;31,38;1481,68
1345;26.05.2025 00:00:00;9,96;28,50;31,62;1481,62
1346;26.05.2025 00:30:00;9,90;28,44;31,51;1481,31
1347;26.05.2025 01:00:00;9,96;28,33;31,46;1481,42
1348;26.05.2025 01:30:00;10,03;27,88;31,05;1481,10
1349;26.05.2025 02:00:00;10,23;27,76;31,09;1481,68
1350;26.05.2025 02:30:00;10,26;27,74;31,09;1481,76
1351;26.05.2025 03:00:00;10,23;27,76;31,09;1481,68
1352;26.05.2025 03:30:00;10,26;27,76;31,11;1481,80
1353;26.05.2025 04:00:00;10,19;27,89;31,19;1481,72
1354;26.05.2025 04:30:00;9,60;28,83;31,67;1480,70
1355;26.05.2025 05:00:00;9,87;28,41;31,46;1481,16
1356;26.05.2025 05:30:00;10,10;27,59;30,81;1480,99
1357;26.05.2025 06:00:00;10,03;27,96;31,14;1481,20
1358;26.05.2025 06:30:00;10,06;27,72;30,92;1481,03
1359;26.05.2025 07:00:00;10,16;27,44;30,70;1481,03
1360;26.05.2025 07:30:00;10,23;27,20;30,52;1480,98
1361;26.05.2025 08:00:00;10,32;27,10;30,49;1481,22
1362;26.05.2025 08:30:00;10,36;27,08;30,49;1481,31
1363;26.05.2025 09:00:00;10,42;27,01;30,47;1481,46
1364;26.05.2025 09:30:00;10,58;26,39;29,95;1481,29
1365;26.05.2025 10:00:00;10,62;26,50;30,09;1481,54
1366;26.05.2025 10:30:00;10,68;26,37;30,01;1481,62
1367;26.05.2025 11:00:00;10,55;27,07;30,63;1482,01
1368;26.05.2025 11:30:00;10,58;27,23;30,82;1482,33
1369;26.05.2025 12:00:00;10,26;28,62;31,98;1482,85
1370;26.05.2025 12:30:00;10,13;28,02;31,27;1481,64
1371;26.05.2025 13:00:00;10,78;27,96;31,72;1483,93
1372;26.05.2025 13:30:00;10,10;28,48;31,70;1482,08
1373;26.05.2025 14:00:00;11,01;27,59;31,51;1484,28
1374;26.05.2025 14:30:00;11,42;26,20;30,38;1484,07
1375;26.05.2025 15:00:00;11,46;26,23;30,43;1484,22
1376;26.05.2025 15:30:00;11,58;25,70;29,97;1484,03
1377;26.05.2025 16:00:00;11,10;26,71;30,67;1483,55
1378;26.05.2025 16:30:00;11,13;26,61;30,59;1483,54
1379;26.05.2025 17:00:00;10,78;27,70;31,45;1483,60
1380;26.05.2025 17:30:00;11,04;27,12;31,05;1483,82
1381;26.05.2025 18:00:00;10,88;27,10;30,91;1483,22
1382;26.05.2025 18:30:00;10,45;27,57;31,06;1482,27
1383;26.05.2025 19:00:00;10,49;27,76;31,28;1482,62
1384;26.05.2025 19:30:00;10,58;27,29;30,88;1482,39
1385;26.05.2025 20:00:00;10,58;27,47;31,07;1482,62
1386;26.05.2025 20:30:00;10,58;27,42;31,01;1482,56
1387;26.05.2025 21:00:00;10,52;27,57;31,12;1482,51
1388;26.05.2025 21:30:00;10,55;27,47;31,04;1482,50
1389;26.05.2025 22:00:00;10,55;27,50;31,06;1482,53
1390;26.05.2025 22:30:00;10,32;27,93;31,33;1482,24
1391;26.05.2025 23:00:00;10,49;27,38;30,90;1482,16
1392;26.05.2025 23:30:00;10,39;27,32;30,76;1481,73
1393;27.05.2025 00:00:00;10,29;27,82;31,19;1481,99
1394;27.05.2025 00:30:00;10,23;28,00;31,33;1481,97
1395;27.05.2025 01:00:00;9,80;28,65;31,64;1481,21
1396;27.05.2025 01:30:00;9,70;28,56;31,48;1480,74
1397;27.05.2025 02:00:00;9,83;28,57;31,59;1481,23
1398;27.05.2025 02:30:00;10,00;28,26;31,41;1481,45
1399;27.05.2025 03:00:00;10,16;28,00;31,27;1481,73
1400;27.05.2025 03:30:00;10,13;27,89;31,14;1481,47
1401;27.05.2025 04:00:00;10,10;27,99;31,22;1481,48
1402;27.05.2025 04:30:00;10,10;27,99;31,22;1481,48
1403;27.05.2025 05:00:00;10,06;28,10;31,30;1481,49
1404;27.05.2025 05:30:00;9,90;28,36;31,43;1481,21
1405;27.05.2025 06:00:00;9,90;28,25;31,32;1481,08
1406;27.05.2025 06:30:00;9,96;28,20;31,32;1481,26
1407;27.05.2025 07:00:00;9,83;28,44;31,46;1481,07
1408;27.05.2025 07:30:00;9,90;28,41;31,48;1481,28
1409;27.05.2025 08:00:00;9,87;28,49;31,54;1481,26
1410;27.05.2025 08:30:00;9,60;28,94;31,78;1480,84
1411;27.05.2025 09:00:00;9,73;28,65;31,59;1480,96
1412;27.05.2025 09:30:00;9,47;29,07;31,80;1480,51
1413;27.05.2025 10:00:00;9,54;29,02;31,80;1480,69
1414;27.05.2025 10:30:00;9,47;29,13;31,85;1480,58
1415;27.05.2025 11:00:00;9,54;29,10;31,88;1480,80
1416;27.05.2025 11:30:00;9,37;29,31;31,96;1480,45
1417;27.05.2025 12:00:00;9,44;29,37;32,07;1480,76
1418;27.05.2025 12:30:00;9,47;29,40;32,12;1480,92
1419;27.05.2025 13:00:00;9,37;29,53;32,18;1480,72
1420;27.05.2025 13:30:00;9,57;29,48;32,29;1481,39
1421;27.05.2025 14:00:00;9,34;29,61;32,23;1480,70
1422;27.05.2025 14:30:00;9,27;29,64;32,20;1480,48
1423;27.05.2025 15:00:00;9,27;29,64;32,20;1480,48
1424;27.05.2025 15:30:00;9,60;29,51;32,34;1481,55
1425;27.05.2025 16:00:00;9,64;29,43;32,29;1481,57
1426;27.05.2025 16:30:00;9,47;29,51;32,23;1481,06
1427;27.05.2025 17:00:00;9,47;29,51;32,23;1481,06
1428;27.05.2025 17:30:00;9,47;29,45;32,18;1480,99
1429;27.05.2025 18:00:00;9,47;29,48;32,21;1481,02
1430;27.05.2025 18:30:00;9,54;29,46;32,23;1481,24
1431;27.05.2025 19:00:00;9,80;29,27;32,27;1481,98
1432;27.05.2025 19:30:00;9,70;29,35;32,26;1481,72
1433;27.05.2025 20:00:00;9,64;29,40;32,26;1481,54
1434;27.05.2025 20:30:00;9,44;29,51;32,20;1480,93
