"Number","Date-Time","Temp(°C)","Salinity(psu)","Conduct(mS/cm)","Velocity(m/sec)"
1445,"28-05-2025 02:00:00",9.12,24.67,27.16,1473.71
1446,"28-05-2025 02:30:00",9.18,24.39,26.93,1473.61
1447,"28-05-2025 03:00:00",9.08,24.17,26.63,1472.95
1448,"28-05-2025 03:30:00",9.12,24.17,26.66,1473.09
1449,"28-05-2025 04:00:00",9.12,24.17,26.66,1473.09
1450,"28-05-2025 04:30:00",9.15,24.12,26.63,1473.15
1451,"28-05-2025 05:00:00",9.15,24.12,26.63,1473.15
1452,"28-05-2025 05:30:00",9.18,24.1,26.63,1473.25
1453,"28-05-2025 06:00:00",9.15,24.15,26.66,1473.19
1454,"28-05-2025 06:30:00",9.15,24.21,26.72,1473.26
1455,"28-05-2025 07:00:00",9.18,24.25,26.78,1473.43
1456,"28-05-2025 07:30:00",9.21,24.25,26.81,1473.56
1457,"28-05-2025 08:00:00",9.25,24.26,26.84,1473.7
1458,"28-05-2025 08:30:00",9.21,24.31,26.87,1473.64
1459,"28-05-2025 09:00:00",9.21,24.43,26.99,1473.78
1460,"28-05-2025 09:30:00",9.25,24.47,27.04,1473.95
1461,"28-05-2025 10:00:00",9.41,24.62,27.31,1474.76
1462,"28-05-2025 10:30:00",9.51,24.61,27.37,1475.12
1463,"28-05-2025 11:00:00",9.38,24.47,27.14,1474.45
1464,"28-05-2025 11:30:00",9.31,24.39,27.02,1474.11
1465,"28-05-2025 12:00:00",9.31,24.42,27.05,1474.15
1466,"28-05-2025 12:30:00",9.25,24.44,27.02,1473.92
1467,"28-05-2025 13:00:00",9.31,24.31,26.93,1474
1468,"28-05-2025 13:30:00",9.48,24.14,26.87,1474.41
1469,"28-05-2025 14:00:00",9.54,23.89,26.67,1474.35
1470,"28-05-2025 14:30:00",9.44,23.93,26.64,1474.03
1471,"28-05-2025 15:00:00",9.41,23.92,26.61,1473.89
1472,"28-05-2025 15:30:00",9.38,23.97,26.63,1473.83
1473,"28-05-2025 16:00:00",9.48,24.05,26.78,1474.3
1474,"28-05-2025 16:30:00",9.44,24.05,26.75,1474.17
1475,"28-05-2025 17:00:00",9.25,23.76,26.34,1473.08
1476,"28-05-2025 17:30:00",9.21,23.35,25.89,1472.43
1477,"28-05-2025 18:00:00",9.25,23.18,25.75,1472.35
1478,"28-05-2025 18:30:00",9.25,22.89,25.45,1471.99
1479,"28-05-2025 19:00:00",9.25,22.71,25.27,1471.77
1480,"28-05-2025 19:30:00",9.25,22.65,25.21,1471.69
1481,"28-05-2025 20:00:00",9.28,22.58,25.16,1471.72
1482,"28-05-2025 20:30:00",9.35,22.33,24.95,1471.67
1483,"28-05-2025 21:00:00",9.41,22.23,24.89,1471.79
1484,"28-05-2025 21:30:00",9.38,22.22,24.86,1471.66
1485,"28-05-2025 22:00:00",9.38,22.22,24.86,1471.66
1486,"28-05-2025 22:30:00",9.35,22.24,24.86,1471.56
1487,"28-05-2025 23:00:00",9.31,22.38,24.98,1471.6
1488,"28-05-2025 23:30:00",9.31,22.32,24.92,1471.53
1489,"29-05-2025 00:00:00",9.35,22.3,24.92,1471.63
1490,"29-05-2025 00:30:00",9.35,22.33,24.95,1471.67
1491,"29-05-2025 01:00:00",9.31,22.32,24.92,1471.53
1492,"29-05-2025 01:30:00",9.31,22.35,24.95,1471.57
1493,"29-05-2025 02:00:00",9.28,22.43,25.01,1471.54
1494,"29-05-2025 02:30:00",9.25,22.45,25.01,1471.44
1495,"29-05-2025 03:00:00",9.25,22.54,25.1,1471.55
1496,"29-05-2025 03:30:00",9.28,22.49,25.07,1471.61
1497,"29-05-2025 04:00:00",9.15,21.75,24.23,1470.19
1498,"29-05-2025 04:30:00",9.18,22.02,24.53,1470.66
1499,"29-05-2025 05:00:00",9.18,22.02,24.53,1470.66
1500,"29-05-2025 05:30:00",9.18,21.88,24.38,1470.47
1501,"29-05-2025 06:00:00",9.18,21.93,24.44,1470.55
1502,"29-05-2025 06:30:00",9.21,21.97,24.5,1470.72
1503,"29-05-2025 07:00:00",9.18,22.02,24.53,1470.66
1504,"29-05-2025 07:30:00",9.21,22.15,24.68,1470.94
1505,"29-05-2025 08:00:00",9.15,22.1,24.59,1470.63
1506,"29-05-2025 08:30:00",9.08,21.82,24.26,1470.02
1507,"29-05-2025 09:00:00",9.08,21.82,24.26,1470.02
1508,"29-05-2025 09:30:00",9.15,21.78,24.26,1470.23
1509,"29-05-2025 10:00:00",9.18,21.96,24.47,1470.58
1510,"29-05-2025 10:30:00",9.25,22.1,24.65,1471
1511,"29-05-2025 11:00:00",9.41,22.09,24.74,1471.61
1512,"29-05-2025 11:30:00",9.41,22.38,25.04,1471.97
1513,"29-05-2025 12:00:00",9.67,22.57,25.4,1473.2
1514,"29-05-2025 12:30:00",9.84,22.53,25.46,1473.76
1515,"29-05-2025 13:00:00",9.77,22.54,25.43,1473.53
1516,"29-05-2025 13:30:00",9.84,22.58,25.52,1473.83
1517,"29-05-2025 14:00:00",10.06,22.59,25.67,1474.68
1518,"29-05-2025 14:30:00",10,22.6,25.64,1474.46
1519,"29-05-2025 15:00:00",9.77,22.74,25.64,1473.78
1520,"29-05-2025 15:30:00",9.74,22.79,25.67,1473.71
1521,"29-05-2025 16:00:00",9.67,22.89,25.72,1473.59
1522,"29-05-2025 16:30:00",9.58,22.95,25.72,1473.3
1523,"29-05-2025 17:00:00",9.61,22.95,25.75,1473.43
1524,"29-05-2025 17:30:00",9.58,22.92,25.69,1473.26
1525,"29-05-2025 18:00:00",9.41,22.64,25.31,1472.3
1526,"29-05-2025 18:30:00",9.38,22.51,25.16,1472.02
1527,"29-05-2025 19:00:00",9.38,22.05,24.68,1471.44
1528,"29-05-2025 19:30:00",9.41,21.97,24.62,1471.47
1529,"29-05-2025 20:00:00",9.41,21.88,24.53,1471.36
1530,"29-05-2025 20:30:00",9.41,21.83,24.48,1471.29
1531,"29-05-2025 21:00:00",9.41,21.77,24.42,1471.22
1532,"29-05-2025 21:30:00",9.41,21.77,24.42,1471.22
1533,"29-05-2025 22:00:00",9.41,21.77,24.42,1471.22
1534,"29-05-2025 22:30:00",9.41,21.86,24.51,1471.32
1535,"29-05-2025 23:00:00",9.38,21.93,24.56,1471.3
1536,"29-05-2025 23:30:00",9.38,21.9,24.53,1471.26
1537,"30-05-2025 00:00:00",9.38,21.9,24.53,1471.26
1538,"30-05-2025 00:30:00",9.35,21.84,24.44,1471.05
1539,"30-05-2025 01:00:00",9.31,21.8,24.38,1470.88
1540,"30-05-2025 01:30:00",9.31,21.77,24.35,1470.84
1541,"30-05-2025 02:00:00",9.35,21.81,24.41,1471.01
1542,"30-05-2025 02:30:00",9.38,22.02,24.65,1471.4
1543,"30-05-2025 03:00:00",9.35,21.84,24.44,1471.05
1544,"30-05-2025 03:30:00",9.31,21.62,24.21,1470.66
1545,"30-05-2025 04:00:00",9.31,21.62,24.21,1470.66
1546,"30-05-2025 04:30:00",9.31,21.68,24.27,1470.73
1547,"30-05-2025 05:00:00",9.35,21.75,24.36,1470.94
1548,"30-05-2025 05:30:00",9.28,21.73,24.29,1470.67
1549,"30-05-2025 06:00:00",9.28,21.61,24.18,1470.52
1550,"30-05-2025 06:30:00",9.28,21.47,24.03,1470.34
1551,"30-05-2025 07:00:00",9.28,21.55,24.12,1470.45
1552,"30-05-2025 07:30:00",9.31,21.65,24.24,1470.7
1553,"30-05-2025 08:00:00",9.28,21.61,24.18,1470.52
1554,"30-05-2025 08:30:00",9.28,21.55,24.12,1470.45
1555,"30-05-2025 09:00:00",9.31,21.54,24.12,1470.55
1556,"30-05-2025 09:30:00",9.28,21.55,24.12,1470.45
1557,"30-05-2025 10:00:00",9.31,21.59,24.18,1470.62
1558,"30-05-2025 10:30:00",9.31,21.77,24.35,1470.84
1559,"30-05-2025 11:00:00",9.35,21.78,24.39,1470.98
1560,"30-05-2025 11:30:00",9.35,21.87,24.47,1471.09
1561,"30-05-2025 12:00:00",9.38,21.9,24.53,1471.26
1562,"30-05-2025 12:30:00",9.41,22.06,24.71,1471.58
1563,"30-05-2025 13:00:00",9.41,22.35,25.01,1471.94
1564,"30-05-2025 13:30:00",9.44,22.33,25.01,1472.04
1565,"30-05-2025 14:00:00",9.48,22.45,25.16,1472.32
1566,"30-05-2025 14:30:00",9.51,22.44,25.16,1472.42
1567,"30-05-2025 15:00:00",9.44,22.65,25.34,1472.43
1568,"30-05-2025 15:30:00",9.44,22.45,25.13,1472.18
1569,"30-05-2025 16:00:00",9.44,22.27,24.95,1471.97
1570,"30-05-2025 16:30:00",9.41,22.32,24.98,1471.9
1571,"30-05-2025 17:00:00",9.48,21.96,24.65,1471.7
1572,"30-05-2025 17:30:00",9.48,21.96,24.65,1471.7
1573,"30-05-2025 18:00:00",9.44,21.92,24.59,1471.53
1574,"30-05-2025 18:30:00",9.44,21.95,24.62,1471.57
1575,"30-05-2025 19:00:00",9.44,21.95,24.62,1471.57
1576,"30-05-2025 19:30:00",9.35,21.95,24.56,1471.2
1577,"30-05-2025 20:00:00",9.25,21.89,24.44,1470.75
1578,"30-05-2025 20:30:00",9.21,21.88,24.41,1470.61
1579,"30-05-2025 21:00:00",9.21,21.86,24.38,1470.58
1580,"30-05-2025 21:30:00",9.18,21.9,24.41,1470.51
1581,"30-05-2025 22:00:00",9.18,21.88,24.38,1470.47
1582,"30-05-2025 22:30:00",9.28,21.79,24.35,1470.74
1583,"30-05-2025 23:00:00",9.31,21.71,24.3,1470.77
1584,"30-05-2025 23:30:00",9.28,21.73,24.29,1470.67
1585,"31-05-2025 00:00:00",9.25,21.75,24.29,1470.57
1586,"31-05-2025 00:30:00",9.21,21.83,24.35,1470.54
1587,"31-05-2025 01:00:00",9.21,21.88,24.41,1470.61
1588,"31-05-2025 01:30:00",9.21,21.88,24.41,1470.61
1589,"31-05-2025 02:00:00",9.21,21.91,24.44,1470.65
1590,"31-05-2025 02:30:00",9.25,21.92,24.47,1470.79
1591,"31-05-2025 03:00:00",9.25,22.04,24.59,1470.93
1592,"31-05-2025 03:30:00",9.21,22.06,24.59,1470.83
1593,"31-05-2025 04:00:00",9.12,21.59,24.05,1469.87
1594,"31-05-2025 04:30:00",9.12,21.45,23.91,1469.69
1595,"31-05-2025 05:00:00",9.12,21.48,23.93,1469.72
1596,"31-05-2025 05:30:00",9.12,21.5,23.96,1469.76
1597,"31-05-2025 06:00:00",9.12,21.48,23.93,1469.72
1598,"31-05-2025 06:30:00",9.05,21.07,23.49,1468.97
1599,"31-05-2025 07:00:00",9.05,21.1,23.52,1469.01
1600,"31-05-2025 07:30:00",9.05,20.99,23.4,1468.86
1601,"31-05-2025 08:00:00",9.08,20.88,23.31,1468.86
1602,"31-05-2025 08:30:00",9.08,20.82,23.25,1468.78
1603,"31-05-2025 09:00:00",9.12,20.69,23.13,1468.74
1604,"31-05-2025 09:30:00",9.15,20.75,23.22,1468.95
1605,"31-05-2025 10:00:00",9.15,20.73,23.19,1468.92
1606,"31-05-2025 10:30:00",9.15,20.75,23.22,1468.95
1607,"31-05-2025 11:00:00",9.18,20.74,23.22,1469.05
1608,"31-05-2025 11:30:00",9.25,20.79,23.31,1469.37
1609,"31-05-2025 12:00:00",9.28,20.8,23.34,1469.51
1610,"31-05-2025 12:30:00",9.41,20.58,23.19,1469.74
1611,"31-05-2025 13:00:00",9.25,20.76,23.28,1469.33
1612,"31-05-2025 13:30:00",9.31,20.66,23.22,1469.46
1613,"31-05-2025 14:00:00",9.28,20.68,23.22,1469.36
1614,"31-05-2025 14:30:00",9.25,20.73,23.25,1469.3
1615,"31-05-2025 15:00:00",9.25,20.76,23.28,1469.33
1616,"31-05-2025 15:30:00",9.28,20.74,23.28,1469.44
1617,"31-05-2025 16:00:00",9.25,20.87,23.4,1469.48
1618,"31-05-2025 16:30:00",9.35,20.79,23.37,1469.75
1619,"31-05-2025 17:00:00",9.35,20.76,23.34,1469.71
1620,"31-05-2025 17:30:00",9.35,20.82,23.4,1469.78
1621,"31-05-2025 18:00:00",9.31,20.87,23.43,1469.72
1622,"31-05-2025 18:30:00",9.31,20.89,23.46,1469.75
1623,"31-05-2025 19:00:00",9.35,20.85,23.43,1469.82
1624,"31-05-2025 19:30:00",9.31,20.81,23.37,1469.65
1625,"31-05-2025 20:00:00",9.31,20.78,23.34,1469.61
1626,"31-05-2025 20:30:00",9.28,20.59,23.13,1469.25
1627,"31-05-2025 21:00:00",9.28,20.53,23.07,1469.18
1628,"31-05-2025 21:30:00",9.28,20.39,22.92,1469
1629,"31-05-2025 22:00:00",9.25,20.32,22.83,1468.79
1630,"31-05-2025 22:30:00",9.25,20.32,22.83,1468.79
1631,"31-05-2025 23:00:00",9.25,20.29,22.8,1468.75
1632,"31-05-2025 23:30:00",9.25,20.26,22.77,1468.72
1633,"01-06-2025 00:00:00",9.25,20.29,22.8,1468.75
1634,"01-06-2025 00:30:00",9.25,20.32,22.83,1468.79
1635,"01-06-2025 01:00:00",9.21,20.34,22.83,1468.69
1636,"01-06-2025 01:30:00",9.21,20.37,22.86,1468.72
1637,"01-06-2025 02:00:00",9.21,20.37,22.86,1468.72
1638,"01-06-2025 02:30:00",9.21,20.4,22.89,1468.76
1639,"01-06-2025 03:00:00",9.21,20.37,22.86,1468.72
1640,"01-06-2025 03:30:00",9.25,20.41,22.92,1468.9
1641,"01-06-2025 04:00:00",9.21,20.45,22.95,1468.83
1642,"01-06-2025 04:30:00",9.21,20.48,22.98,1468.87
1643,"01-06-2025 05:00:00",9.21,20.54,23.04,1468.94
1644,"01-06-2025 05:30:00",9.21,20.54,23.04,1468.94
1645,"01-06-2025 06:00:00",9.21,20.57,23.07,1468.98
1646,"01-06-2025 06:30:00",9.18,20.53,23.01,1468.8
1647,"01-06-2025 07:00:00",9.18,20.53,23.01,1468.8
1648,"01-06-2025 07:30:00",9.18,20.5,22.98,1468.76
1649,"01-06-2025 08:00:00",9.21,20.54,23.04,1468.94
1650,"01-06-2025 08:30:00",9.25,20.32,22.83,1468.79
1651,"01-06-2025 09:00:00",9.28,20.21,22.74,1468.78
1652,"01-06-2025 09:30:00",9.31,20.08,22.62,1468.74
1653,"01-06-2025 10:00:00",9.41,19.85,22.45,1468.83
1654,"01-06-2025 10:30:00",9.48,19.73,22.36,1468.93
1655,"01-06-2025 11:00:00",9.54,19.75,22.42,1469.21
1656,"01-06-2025 11:30:00",9.67,19.71,22.45,1469.65
1657,"01-06-2025 12:00:00",9.84,19.71,22.54,1470.27
1658,"01-06-2025 12:30:00",10.1,19.72,22.7,1471.25
1659,"01-06-2025 13:00:00",10.06,19.65,22.61,1471.05
1660,"01-06-2025 13:30:00",10.26,19.63,22.7,1471.76
1661,"01-06-2025 14:00:00",10.19,19.67,22.7,1471.56
1662,"01-06-2025 14:30:00",10.29,19.67,22.76,1471.93
1663,"01-06-2025 15:00:00",10.26,19.66,22.73,1471.79
1664,"01-06-2025 15:30:00",10.29,19.87,22.97,1472.17
1665,"01-06-2025 16:00:00",10.36,19.87,23,1472.4
1666,"01-06-2025 16:30:00",10.87,19.85,23.28,1474.29
1667,"01-06-2025 17:00:00",10.55,19.96,23.21,1473.24
1668,"01-06-2025 17:30:00",10.39,20.1,23.27,1472.82
1669,"01-06-2025 18:00:00",10.36,20.23,23.39,1472.86
1670,"01-06-2025 18:30:00",10.23,20.42,23.51,1472.6
1671,"01-06-2025 19:00:00",10.16,20.51,23.57,1472.47
1672,"01-06-2025 19:30:00",10.19,20.55,23.63,1472.64
1673,"01-06-2025 20:00:00",10.19,20.63,23.71,1472.75
1674,"01-06-2025 20:30:00",10.13,20.61,23.65,1472.48
1675,"01-06-2025 21:00:00",10.1,20.63,23.65,1472.38
1676,"01-06-2025 21:30:00",10.06,20.56,23.56,1472.18
1677,"01-06-2025 22:00:00",10.06,20.73,23.74,1472.39
1678,"01-06-2025 22:30:00",10,20.74,23.71,1472.15
1679,"01-06-2025 23:00:00",10,20.68,23.65,1472.08
1680,"01-06-2025 23:30:00",9.97,20.73,23.68,1472.02
1681,"02-06-2025 00:00:00",10,20.8,23.77,1472.23
1682,"02-06-2025 00:30:00",9.97,20.76,23.71,1472.06
1683,"02-06-2025 01:00:00",9.97,20.82,23.77,1472.13
1684,"02-06-2025 01:30:00",10,20.83,23.8,1472.26
1685,"02-06-2025 02:00:00",10,20.85,23.83,1472.3
1686,"02-06-2025 02:30:00",10.03,20.84,23.83,1472.4
1687,"02-06-2025 03:00:00",10,21,23.98,1472.47
1688,"02-06-2025 03:30:00",9.97,21.02,23.98,1472.37
1689,"02-06-2025 04:00:00",9.93,21.12,24.07,1472.38
1690,"02-06-2025 04:30:00",9.93,21.12,24.07,1472.38
1691,"02-06-2025 05:00:00",9.93,21.21,24.16,1472.49
1692,"02-06-2025 05:30:00",9.9,21.28,24.22,1472.46
1693,"02-06-2025 06:00:00",9.9,21.37,24.31,1472.57
1694,"02-06-2025 06:30:00",9.93,21.38,24.34,1472.7
1695,"02-06-2025 07:00:00",9.93,21.35,24.31,1472.66
1696,"02-06-2025 07:30:00",9.93,21.44,24.4,1472.77
1697,"02-06-2025 08:00:00",9.93,21.46,24.42,1472.81
1698,"02-06-2025 08:30:00",9.93,21.49,24.45,1472.84
1699,"02-06-2025 09:00:00",9.93,21.69,24.66,1473.09
1700,"02-06-2025 09:30:00",9.97,21.59,24.57,1473.08
1701,"02-06-2025 10:00:00",10.03,21.61,24.63,1473.35
1702,"02-06-2025 10:30:00",10.13,21.47,24.55,1473.54
1703,"02-06-2025 11:00:00",10.16,21.48,24.58,1473.67
1704,"02-06-2025 11:30:00",10.16,21.45,24.55,1473.63
1705,"02-06-2025 12:00:00",10.19,21.49,24.61,1473.8
1706,"02-06-2025 12:30:00",10.13,21.69,24.78,1473.82
1707,"02-06-2025 13:00:00",10.16,21.68,24.79,1473.92
1708,"02-06-2025 13:30:00",10.52,21.61,24.94,1475.16
1709,"02-06-2025 14:00:00",10.61,21.7,25.09,1475.62
1710,"02-06-2025 14:30:00",10.65,21.82,25.24,1475.89
1711,"02-06-2025 15:00:00",11.06,21.55,25.22,1477.08
1712,"02-06-2025 15:30:00",10.97,21.5,25.1,1476.66
1713,"02-06-2025 16:00:00",11.35,21.47,25.31,1478.03
1714,"02-06-2025 16:30:00",11.22,21.52,25.28,1477.62
1715,"02-06-2025 17:00:00",10.93,21.74,25.33,1476.84
1716,"02-06-2025 17:30:00",11.09,21.59,25.28,1477.24
1717,"02-06-2025 18:00:00",11.13,21.57,25.28,1477.34
1718,"02-06-2025 18:30:00",11.09,21.59,25.28,1477.24
1719,"02-06-2025 19:00:00",11.38,21.35,25.19,1477.98
1720,"02-06-2025 19:30:00",11.35,21.39,25.22,1477.92
1721,"02-06-2025 20:00:00",11.22,21.6,25.37,1477.72
1722,"02-06-2025 20:30:00",11.32,21.57,25.4,1478.03
1723,"02-06-2025 21:00:00",11.09,21.28,24.95,1476.87
1724,"02-06-2025 21:30:00",10.93,21.18,24.74,1476.16
1725,"02-06-2025 22:00:00",10.71,20.91,24.32,1475.01
1726,"02-06-2025 22:30:00",10.65,20.89,24.26,1474.74
1727,"02-06-2025 23:00:00",10.61,20.8,24.14,1474.51
1728,"02-06-2025 23:30:00",10.52,20.85,24.14,1474.22
1729,"03-06-2025 00:00:00",10.45,20.83,24.08,1473.95
1730,"03-06-2025 00:30:00",10.29,20.75,23.9,1473.25
1731,"03-06-2025 01:00:00",10.23,20.76,23.86,1473.02
1732,"03-06-2025 01:30:00",10.26,20.82,23.95,1473.23
1733,"03-06-2025 02:00:00",10.45,20.89,24.14,1474.02
1734,"03-06-2025 02:30:00",10.26,20.88,24.01,1473.3
1735,"03-06-2025 03:00:00",10.16,20.82,23.89,1472.86
1736,"03-06-2025 03:30:00",10.19,20.89,23.98,1473.06
1737,"03-06-2025 04:00:00",10.39,21.01,24.22,1473.93
1738,"03-06-2025 04:30:00",10.39,21.21,24.43,1474.18
1739,"03-06-2025 05:00:00",10.39,21.15,24.37,1474.11
1740,"03-06-2025 05:30:00",10.39,21.15,24.37,1474.11
1741,"03-06-2025 06:00:00",10.39,21.49,24.73,1474.53
1742,"03-06-2025 06:30:00",10.42,21.61,24.88,1474.8
1743,"03-06-2025 07:00:00",10.42,21.7,24.97,1474.9
1744,"03-06-2025 07:30:00",10.39,21.77,25.03,1474.87
1745,"03-06-2025 08:00:00",10.39,22.05,25.32,1475.22
1746,"03-06-2025 08:30:00",10.23,22.35,25.53,1474.99
1747,"03-06-2025 09:00:00",10.26,22.22,25.41,1474.94
1748,"03-06-2025 09:30:00",10.26,21.68,24.85,1474.28
1749,"03-06-2025 10:00:00",10.29,21.52,24.7,1474.2
1750,"03-06-2025 10:30:00",10.39,21.54,24.79,1474.6
1751,"03-06-2025 11:00:00",10.48,21.43,24.73,1474.82
1752,"03-06-2025 11:30:00",10.71,21.42,24.85,1475.63
1753,"03-06-2025 12:00:00",10.81,21.39,24.89,1475.95
1754,"03-06-2025 12:30:00",10.93,21.49,25.07,1476.53
1755,"03-06-2025 13:00:00",11,21.17,24.77,1476.38
1756,"03-06-2025 13:30:00",10.97,21.11,24.68,1476.18
1757,"03-06-2025 14:00:00",10.97,21.11,24.68,1476.18
1758,"03-06-2025 14:30:00",10.9,21.22,24.77,1476.1
1759,"03-06-2025 15:00:00",10.9,21.45,25.01,1476.37
1760,"03-06-2025 15:30:00",10.93,21.37,24.95,1476.4
1761,"03-06-2025 16:00:00",11.06,21.39,25.04,1476.88
1762,"03-06-2025 16:30:00",11.16,21.39,25.1,1477.23
1763,"03-06-2025 17:00:00",11.09,21.48,25.16,1477.11
1764,"03-06-2025 17:30:00",11.19,21.42,25.16,1477.39
1765,"03-06-2025 18:00:00",11.16,21.44,25.16,1477.3
1766,"03-06-2025 18:30:00",10.77,21.46,24.94,1475.92
1767,"03-06-2025 19:00:00",10.65,21.76,25.18,1475.82
1768,"03-06-2025 19:30:00",11.03,21.51,25.16,1476.92
1769,"03-06-2025 20:00:00",11.13,21.52,25.22,1477.27
1770,"03-06-2025 20:30:00",10.77,20.99,24.44,1475.34
1771,"03-06-2025 21:00:00",10.65,20.75,24.11,1474.57
1772,"03-06-2025 21:30:00",10.58,21.04,24.38,1474.69
1773,"03-06-2025 22:00:00",10.52,21.02,24.32,1474.43
1774,"03-06-2025 22:30:00",10.45,19.93,23.12,1472.84
1775,"03-06-2025 23:00:00",10.48,20.36,23.6,1473.49
1776,"03-06-2025 23:30:00",10.39,20.24,23.42,1472.99
1777,"04-06-2025 00:00:00",10.39,20.27,23.45,1473.03
1778,"04-06-2025 00:30:00",10.39,20.33,23.51,1473.1
1779,"04-06-2025 01:00:00",10.42,20.45,23.66,1473.37
1780,"04-06-2025 01:30:00",10.39,20.41,23.6,1473.2
1781,"04-06-2025 02:00:00",10.29,20.27,23.39,1472.66
1782,"04-06-2025 02:30:00",10.29,20.3,23.42,1472.69
1783,"04-06-2025 03:00:00",10.29,20.32,23.45,1472.73
1784,"04-06-2025 03:30:00",10.32,20.39,23.54,1472.93
1785,"04-06-2025 04:00:00",10.32,20.45,23.6,1473
1786,"04-06-2025 04:30:00",10.32,20.48,23.63,1473.04
1787,"04-06-2025 05:00:00",10.32,20.56,23.72,1473.14
1788,"04-06-2025 05:30:00",10.39,20.75,23.96,1473.62
1789,"04-06-2025 06:00:00",10.39,21.04,24.25,1473.97
1790,"04-06-2025 06:30:00",10.45,21,24.26,1474.16
1791,"04-06-2025 07:00:00",10.39,20.72,23.93,1473.58
1792,"04-06-2025 07:30:00",10.48,21.01,24.29,1474.29
1793,"04-06-2025 08:00:00",10.55,21.11,24.44,1474.66
1794,"04-06-2025 08:30:00",10.58,20.98,24.32,1474.62
1795,"04-06-2025 09:00:00",10.55,21.09,24.41,1474.63
1796,"04-06-2025 09:30:00",10.58,20.84,24.17,1474.45
1797,"04-06-2025 10:00:00",10.52,21.02,24.32,1474.43
1798,"04-06-2025 10:30:00",10.52,21.1,24.41,1474.53
1799,"04-06-2025 11:00:00",10.65,21.12,24.5,1475.02
1800,"04-06-2025 11:30:00",10.74,21.15,24.59,1475.41
1801,"04-06-2025 12:00:00",10.93,21.18,24.74,1476.16
1802,"04-06-2025 12:30:00",10.97,21.13,24.71,1476.22
1803,"04-06-2025 13:00:00",11,21.06,24.65,1476.24
1804,"04-06-2025 13:30:00",10.93,21.12,24.68,1476.09
1805,"04-06-2025 14:00:00",11,21.12,24.71,1476.31
1806,"04-06-2025 14:30:00",11.09,21.06,24.71,1476.6
1807,"04-06-2025 15:00:00",11.22,21.05,24.77,1477.04
1808,"04-06-2025 15:30:00",11.38,21.1,24.93,1477.68
1809,"04-06-2025 16:00:00",11.48,21.07,24.96,1477.99
1810,"04-06-2025 16:30:00",11.48,21.1,24.99,1478.03
1811,"04-06-2025 17:00:00",11.79,21.14,25.23,1479.22
1812,"04-06-2025 17:30:00",11.79,21.06,25.14,1479.12
1813,"04-06-2025 18:00:00",11.7,21.14,25.17,1478.88
1814,"04-06-2025 18:30:00",11.73,21.15,25.2,1479
1815,"04-06-2025 19:00:00",11.7,21.14,25.17,1478.88
1816,"04-06-2025 19:30:00",11.57,21.13,25.08,1478.41
1817,"04-06-2025 20:00:00",11.57,21.18,25.14,1478.47
1818,"04-06-2025 20:30:00",11.54,21.2,25.14,1478.38
1819,"04-06-2025 21:00:00",11.7,21.2,25.23,1478.94
1820,"04-06-2025 21:30:00",11.79,21.23,25.32,1479.32
1821,"04-06-2025 22:00:00",11.73,21.34,25.41,1479.24
1822,"04-06-2025 22:30:00",11.48,21.26,25.16,1478.23
1823,"04-06-2025 23:00:00",11.38,21.23,25.07,1477.85
1824,"04-06-2025 23:30:00",11.32,21.24,25.04,1477.63
1825,"05-06-2025 00:00:00",11.57,21.27,25.23,1478.58
1826,"05-06-2025 00:30:00",11.63,21.23,25.23,1478.76
1827,"05-06-2025 01:00:00",11.57,21.27,25.23,1478.58
1828,"05-06-2025 01:30:00",11.54,21.23,25.17,1478.42
1829,"05-06-2025 02:00:00",11.54,21.23,25.17,1478.42
1830,"05-06-2025 02:30:00",11.32,21.27,25.07,1477.66
1831,"05-06-2025 03:00:00",11.32,21.27,25.07,1477.66
1832,"05-06-2025 03:30:00",11.13,21.21,24.89,1476.9
1833,"05-06-2025 04:00:00",11.09,21.17,24.83,1476.73
1834,"05-06-2025 04:30:00",11.13,21.21,24.89,1476.9
1835,"05-06-2025 05:00:00",11.19,21.2,24.92,1477.12
1836,"05-06-2025 05:30:00",11.16,21.25,24.95,1477.06
1837,"05-06-2025 06:00:00",11.03,21.18,24.8,1476.51
1838,"05-06-2025 06:30:00",11.03,21.21,24.83,1476.54
1839,"05-06-2025 07:00:00",11,21.37,24.98,1476.62
1840,"05-06-2025 07:30:00",11.06,21.36,25.01,1476.84
1841,"05-06-2025 08:00:00",11.06,21.41,25.07,1476.91
1842,"05-06-2025 08:30:00",11.13,21.43,25.13,1477.17
1843,"05-06-2025 09:00:00",11.09,21.42,25.1,1477.04
1844,"05-06-2025 09:30:00",11.03,21.4,25.04,1476.78
1845,"05-06-2025 10:00:00",10.87,21.72,25.27,1476.58
1846,"05-06-2025 10:30:00",10.84,21.6,25.12,1476.32
1847,"05-06-2025 11:00:00",10.74,21.15,24.59,1475.41
1848,"05-06-2025 11:30:00",10.84,21.12,24.62,1475.73
1849,"05-06-2025 12:00:00",10.77,21.24,24.71,1475.65
1850,"05-06-2025 12:30:00",10.77,21.3,24.77,1475.71
1851,"05-06-2025 13:00:00",10.84,21.18,24.68,1475.8
1852,"05-06-2025 13:30:00",10.84,21.23,24.74,1475.87
1853,"05-06-2025 14:00:00",10.9,21.14,24.68,1475.99
1854,"05-06-2025 14:30:00",10.9,21.17,24.71,1476.03
1855,"05-06-2025 15:00:00",10.87,21.19,24.71,1475.93
